,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
1333,Manila Social Club,"263 W 19th StNew York, NY 10011","[Filipino,, French,, American, (New)]",$,4.0 star rating,137 reviews,https://www.yelp.com/biz/manila-social-club-brooklyn,"8009 Roosevelt Avenue, Jackson Heights, NY 11372"
1334,Blacktree BK,"182 8th AveNew York, NY 10011","[American, (New),, Sandwiches,, Cocktail, Bars]",$,5.0 star rating,21 reviews,https://www.yelp.com/biz/blacktree-bk-brooklyn,"8009 Roosevelt Avenue, Jackson Heights, NY 11372"
1335,San Loco,"246 W 18th StNew York, NY 10011",[Mexican],$,4.0 star rating,457 reviews,https://www.yelp.com/biz/san-loco-brooklyn-3,"8009 Roosevelt Avenue, Jackson Heights, NY 11372"
1336,sweetgreen,"256 W 20th StNew York, NY 10011","[Salad,, Vegetarian]",$,4.5 star rating,84 reviews,https://www.yelp.com/biz/sweetgreen-new-york-17,"8009 Roosevelt Avenue, Jackson Heights, NY 11372"
1337,Kinloch Salon,"224 W 20th StNew York, NY 10011","[Hair, Salons]",$,4.0 star rating,13 reviews,https://www.yelp.com/biz/kinloch-salon-brooklyn,"8009 Roosevelt Avenue, Jackson Heights, NY 11372"
1338,Walter Foods,"263 W 19th StNew York, NY 10011","[American, (Traditional),, Cocktail, Bars]",$$,4.0 star rating,6 reviews,https://www.yelp.com/biz/walter-foods-brooklyn,"8009 Roosevelt Avenue, Jackson Heights, NY 11372"
1339,UMD Urgent Care - Williamsburg,"169 8th AveNew York, NY 10011","[Urgent, Care]",$,4.0 star rating,24 reviews,https://www.yelp.com/biz/umd-urgent-care-williamsburg-brooklyn,"8009 Roosevelt Avenue, Jackson Heights, NY 11372"
1340,Larry’s Cycle Shop,"184 8th AveNew York, NY 10011","[Bikes,, Mountain, Biking,, Bike, Repair/Maintenance]",$$,3.0 star rating,3 reviews,https://www.yelp.com/biz/larrys-cycle-shop-brooklyn,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1341,Fastlane Studios,"196 8th AveNew York, NY 10011","[Recording, &, Rehearsal, Studios]",$$,5.0 star rating,33 reviews,https://www.yelp.com/biz/fastlane-studios-brooklyn,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1342,Anthony Gallo Nursery,"341 5th AveBrooklyn, NY 11215","[Nurseries, &, Gardening,, Landscaping,, Christmas, Trees]",$,3.5 star rating,25 reviews,https://www.yelp.com/biz/anthony-gallo-nursery-brooklyn,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1343,Sing Hua Kitchen,"339 5th AveBrooklyn, NY 11215","[Chinese,, Mexican]",$$,4.5 star rating,5 reviews,https://www.yelp.com/biz/sing-hua-kitchen-brooklyn,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1344,We Pay Clothes Attention Inc.,"321 5th AveBrooklyn, NY 11215","[Dry, Cleaning, &, Laundry]",$$,4.0 star rating,5 reviews,https://www.yelp.com/biz/we-pay-clothes-attention-inc-new-york,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1345,Kreyol Flavor,"324 5th AveBrooklyn, NY 11215",[Haitian],$$,4.5 star rating,100 reviews,https://www.yelp.com/biz/kreyol-flavor-brooklyn-2,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1346,Agra King,"310 4th StBrooklyn, NY 11215","[Halal,, Indian]",$,5.0 star rating,2 reviews,https://www.yelp.com/biz/agra-king-brooklyn,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1347,Top Taco,"318 5th AveBrooklyn, NY 11215",[Mexican],$$$,3.0 star rating,158 reviews,https://www.yelp.com/biz/top-taco-brooklyn,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1348,Saigon Grill & Bar,"337 5th AveBrooklyn, NY 11215","[Vietnamese,, Coffee, &, Tea,, Asian, Fusion]",$$$,3.5 star rating,179 reviews,https://www.yelp.com/biz/saigon-grill-and-bar-brooklyn-3,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1349,Signature Klips,"331 5th AveBrooklyn, NY 11215","[Barbers,, Men's, Hair, Salons]",$$,3.5 star rating,151 reviews,https://www.yelp.com/biz/signature-klips-flatlands,"267 Metropolitan Avenue, Brooklyn, NY 11211"
1350,Curry Heights,"355 5th AveBrooklyn, NY 11215","[Indian,, Halal]",$$,4.0 star rating,55 reviews,https://www.yelp.com/biz/curry-heights-brooklyn,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1351,Chipotle Mexican Grill,"310 5th AveBrooklyn, NY 11215","[Fast, Food,, Mexican]",$$,4.5 star rating,156 reviews,https://www.yelp.com/biz/chipotle-mexican-grill-brooklyn-5,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1352,Nanatori Japanese Restaurant,"338 Hamilton AveBrooklyn, NY 11231","[Japanese,, Sushi, Bars]",$$,4.0 star rating,171 reviews,https://www.yelp.com/biz/nanatori-japanese-restaurant-brooklyn-2,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1353,Maison Kayser,"550 Court StBrooklyn, NY 11231","[Coffee, &, Tea,, Breakfast, &, Brunch,, Bakeries]",$$,4.0 star rating,201 reviews,https://www.yelp.com/biz/maison-kayser-brooklyn,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1354,Piz-zetta,"548 Court StBrooklyn, NY 11231","[Italian,, Pizza]",$,4.5 star rating,41 reviews,https://www.yelp.com/biz/piz-zetta-brooklyn-2,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1355,Five Guys Burgers and Fries,"521 Court StBrooklyn, NY 11231","[Burgers,, Fast, Food]",$,4.5 star rating,47 reviews,https://www.yelp.com/biz/five-guys-burgers-and-fries-brooklyn-8,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1356,Gallito’s Kitchen,"552 Court StCarroll Gardens, NY 11231",[Mexican],$,4.0 star rating,220 reviews,https://www.yelp.com/biz/gallitos-kitchen-brooklyn,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1357,Halalish,"485 Court StBrooklyn, NY 11231","[Halal,, Burgers,, Street, Vendors]",$$,4.5 star rating,415 reviews,https://www.yelp.com/biz/halalish-brooklyn,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1358,b.good,"524 Court StBrooklyn, NY 11231","[Salad,, Burgers,, Juice, Bars, &, Smoothies]",$$,4.5 star rating,64 reviews,https://www.yelp.com/biz/b-good-brooklyn-3,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1359,Queen Italian Restaurant,"520 Court StCarroll Gardens, NY 11231",[Italian],$$,4.0 star rating,241 reviews,https://www.yelp.com/biz/queen-italian-restaurant-brooklyn,"1860 Flatbush Avenue, Brooklyn, NY 11210"
1360,Despaña,"562 Court StBrooklyn, NY 11231","[Spanish,, Basque,, Grocery]",$$,4.0 star rating,526 reviews,https://www.yelp.com/biz/despa%C3%B1a-new-york-2,"159 Remsen Street, Brooklyn, NY 11201"
1361,Compagnie des Vins Surnaturels,"519 Court StBrooklyn, NY 11231","[Wine, Bars,, French,, American, (New)]",$$,4.5 star rating,50 reviews,https://www.yelp.com/biz/compagnie-des-vins-surnaturels-new-york-2,"159 Remsen Street, Brooklyn, NY 11201"
1362,Maman,"14919 Jamaica AveJamaica, NY 11435","[Cafes,, Coffee, &, Tea,, Bakeries]",$$,4.0 star rating,149 reviews,https://www.yelp.com/biz/maman-new-york-5,"159 Remsen Street, Brooklyn, NY 11201"
1363,Harney & Sons SoHo,"90-71 Sutphin BlvdJamaica, NY 11435","[Coffee, &, Tea]",$$$,4.0 star rating,195 reviews,https://www.yelp.com/biz/harney-and-sons-soho-new-york,"159 Remsen Street, Brooklyn, NY 11201"
1364,Café Integral,"147-32 Jamaica AveJamaica, NY 11435","[Coffee, &, Tea]",$$,3.5 star rating,1644 reviews,https://www.yelp.com/biz/caf%C3%A9-integral-new-york,"159 Remsen Street, Brooklyn, NY 11201"
1365,sweetgreen,"88-38 Sutphin BlvdJamaica, NY 11435","[Salad,, Vegetarian]",$$$$,4.0 star rating,64 reviews,https://www.yelp.com/biz/sweetgreen-new-york-4,"159 Remsen Street, Brooklyn, NY 11201"
1366,Happy Bones NYC,"149-21 Jamaica AveJamaica, NY 11435","[Coffee, &, Tea]",$$$,4.0 star rating,818 reviews,https://www.yelp.com/biz/happy-bones-nyc-new-york,"159 Remsen Street, Brooklyn, NY 11201"
1367,La Esquina,"9215 149th StJamaica, NY 11435","[Latin, American,, Mexican]",$,4.5 star rating,13 reviews,https://www.yelp.com/biz/la-esquina-new-york-4,"159 Remsen Street, Brooklyn, NY 11201"
1368,Saturdays Surf NYC - Coffee Bar,"9529 Sutphin BlvdJamaica, NY 11435","[Coffee, &, Tea]",$$,4.0 star rating,285 reviews,https://www.yelp.com/biz/saturdays-surf-nyc-coffee-bar-new-york,"159 Remsen Street, Brooklyn, NY 11201"
1369,Osteria Morini,"93-40 Sutphin BlvdJamaica, NY 11435",[Italian],,4.5 star rating,126 reviews,https://www.yelp.com/biz/osteria-morini-new-york,"159 Remsen Street, Brooklyn, NY 11201"
1370,House of Juice,"147-13 Jamaica AveJamaica, NY 11435","[Juice, Bars, &, Smoothies,, Salad,, Burgers]",,4.0 star rating,33 reviews,https://www.yelp.com/biz/house-of-juice-brooklyn-3,"188 Lafayette Street, New York, NY 10013"
1371,Gandhi Fine Indian Cuisine,"9104 Sulphin BlvdJamaica, NY 11435",[Indian],,4.0 star rating,49 reviews,https://www.yelp.com/biz/gandhi-fine-indian-cuisine-brooklyn,"188 Lafayette Street, New York, NY 10013"
1372,PLG Coffee House and Tavern,"231 Jericho TpkeNew Hyde Park, NY 11040","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",,4.5 star rating,87 reviews,https://www.yelp.com/biz/plg-coffee-house-and-tavern-brooklyn,"188 Lafayette Street, New York, NY 10013"
1373,Soldier’s Restaurant,"405 Jericho TpkeNew Hyde Park, NY 11040",[Caribbean],,4.5 star rating,162 reviews,https://www.yelp.com/biz/soldiers-restaurant-brooklyn,"188 Lafayette Street, New York, NY 10013"
1374,Starliner Cafe and Market,"633 Jericho TpkeNew Hyde Park, NY 11040","[Cafes,, Coffee, &, Tea,, Sandwiches]",,3.5 star rating,10 reviews,https://www.yelp.com/biz/starliner-cafe-and-market-brooklyn,"188 Lafayette Street, New York, NY 10013"
1375,Zurilee Restaurant,"443 Jericho TpkeNew Hyde Park, NY 11040","[Pizza,, Breakfast, &, Brunch,, Cocktail, Bars]",,3.5 star rating,50 reviews,https://www.yelp.com/biz/zurilee-restaurant-flatbush-ditmas-park,"188 Lafayette Street, New York, NY 10013"
1376,Blessings Cafe,"1902 Jericho TpkeNew Hyde Park, NY 11040","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",,4.0 star rating,196 reviews,https://www.yelp.com/biz/blessings-cafe-brooklyn,"188 Lafayette Street, New York, NY 10013"
1377,Venus Restaurant,"410 Jericho TpkeNew Hyde Park, NY 11040",[Haitian],,4.5 star rating,57 reviews,https://www.yelp.com/biz/venus-restaurant-brooklyn-2,"188 Lafayette Street, New York, NY 10013"
1378,Mike’s Pizza,,"[Italian,, Pizza]",,4.0 star rating,51 reviews,https://www.yelp.com/biz/mikes-pizza-brooklyn,"188 Lafayette Street, New York, NY 10013"
1379,Zen Vegetarian House,"250 Broome StNew York, NY 10002","[Vegetarian,, Diners]",,4.5 star rating,284 reviews,https://www.yelp.com/biz/zen-vegetarian-house-brooklyn,"188 Lafayette Street, New York, NY 10013"
1380,Juquila Mexican Cuisine,"96 Orchard StNew York, NY 10002",[Mexican],,4.5 star rating,40 reviews,https://www.yelp.com/biz/juquila-mexican-cuisine-elmhurst-2,"629 Rogers Avenue, Brooklyn, NY 11225"
1381,Kung Fu Tea,"253 Broome StNew York, NY 10002","[Coffee, &, Tea,, Bubble, Tea,, Juice, Bars, &, Smoothies]",,4.0 star rating,61 reviews,https://www.yelp.com/biz/kung-fu-tea-jackson-heights,"629 Rogers Avenue, Brooklyn, NY 11225"
1382,Louie’s Pizza,"249 Broome StNew York, NY 10002","[Italian,, Pizza]",,4.0 star rating,86 reviews,https://www.yelp.com/biz/louies-pizza-elmhurst-2,"629 Rogers Avenue, Brooklyn, NY 11225"
1383,Jose Fish Market,"79 Orchard StNew York, NY 10002","[Seafood,, Seafood, Markets]",,4.0 star rating,141 reviews,https://www.yelp.com/biz/jose-fish-market-jackson-heights,"629 Rogers Avenue, Brooklyn, NY 11225"
1384,La Casa Del Pollo Peruano,"248 Broome StNew York, NY 10002","[Latin, American]",,3.5 star rating,24 reviews,https://www.yelp.com/biz/la-casa-del-pollo-peruano-jackson-heights,"629 Rogers Avenue, Brooklyn, NY 11225"
1385,Terraza 7,"79 Delancey StNew York, NY 10002","[Bars,, Music, Venues,, Jazz, &, Blues]",,4.5 star rating,320 reviews,https://www.yelp.com/biz/terraza-7-elmhurst-2,"629 Rogers Avenue, Brooklyn, NY 11225"
1386,Pollos A La Brasa Mario,"243 Broome StNew York, NY 10002",[Colombian],,3.5 star rating,154 reviews,https://www.yelp.com/biz/pollos-a-la-brasa-mario-jackson-heights,"629 Rogers Avenue, Brooklyn, NY 11225"
1387,Taqueria Coatzingo,"85 Orchard StNew York, NY 10002",[Mexican],,4.0 star rating,930 reviews,https://www.yelp.com/biz/taqueria-coatzingo-jackson-heights-2,"629 Rogers Avenue, Brooklyn, NY 11225"
1388,Kitchen 79,"247 Broome StNew York, NY 10002",[Thai],,4.0 star rating,276 reviews,https://www.yelp.com/biz/kitchen-79-jackson-heights,"629 Rogers Avenue, Brooklyn, NY 11225"
1389,La Pequeña Colombia,"166 S 4th StBrooklyn, NY 11211",[Colombian],,4.0 star rating,493 reviews,https://www.yelp.com/biz/la-peque%C3%B1a-colombia-jackson-heights-2,"629 Rogers Avenue, Brooklyn, NY 11225"
1390,Socarrat Paella Bar,"170 S 3rd StBrooklyn, NY 11211","[Spanish,, Tapas, Bars,, Tapas/Small, Plates]",,4.0 star rating,843 reviews,https://www.yelp.com/biz/socarrat-paella-bar-new-york-8,"4013 82nd Street, Elmhurst, NY 11373"
1391,Wisefish Poké,"155 S 4th StBrooklyn, NY 11211","[Seafood,, Hawaiian,, Poke]",,5.0 star rating,123 reviews,https://www.yelp.com/biz/wisefish-pok%C3%A9-new-york,"4013 82nd Street, Elmhurst, NY 11373"
1392,Rocking Horse Cafe,"182 S 2nd StBrooklyn, NY 11211",[Mexican],,4.0 star rating,645 reviews,https://www.yelp.com/biz/rocking-horse-cafe-new-york,"4013 82nd Street, Elmhurst, NY 11373"
1393,Westville Chelsea,"229 S 4th StBrooklyn, NY 11211","[American, (New),, Breakfast, &, Brunch]",,4.0 star rating,28 reviews,https://www.yelp.com/biz/westville-chelsea-new-york-2,"4013 82nd Street, Elmhurst, NY 11373"
1394,Royal Class Barber Shop,"155 S 4th StBrooklyn, NY 11211",[Barbers],,4.0 star rating,199 reviews,https://www.yelp.com/biz/royal-class-barber-shop-new-york,"4013 82nd Street, Elmhurst, NY 11373"
1395,Café Grumpy,"178 BroadwayBrooklyn, NY 11211",[Cafes],,4.0 star rating,27 reviews,https://www.yelp.com/biz/caf%C3%A9-grumpy-new-york-3,"4013 82nd Street, Elmhurst, NY 11373"
1396,Buns Bar,"241 S 4th StBrooklyn, NY 11211","[Bars,, Burgers,, Sandwiches]",,3.5 star rating,344 reviews,https://www.yelp.com/biz/buns-bar-new-york,"4013 82nd Street, Elmhurst, NY 11373"
1397,Cooper’s Craft & Kitchen,"254 S 2nd StWilliamsburg, NY 11211","[Gastropubs,, Bars,, American, (New)]",,4.5 star rating,216 reviews,https://www.yelp.com/biz/coopers-craft-and-kitchen-new-york-2,"4013 82nd Street, Elmhurst, NY 11373"
1398,Chuck and Blade,"359 Bedford AveBrooklyn, NY 11211","[Cocktail, Bars,, Steakhouses]",,4.0 star rating,139 reviews,https://www.yelp.com/biz/chuck-and-blade-new-york,"4013 82nd Street, Elmhurst, NY 11373"
1399,Lasagna Ristorante,,[Italian],,3.5 star rating,200 reviews,https://www.yelp.com/biz/lasagna-ristorante-new-york-8,"4013 82nd Street, Elmhurst, NY 11373"
1400,L’Albero dei Gelati,,"[Gelato,, Bakeries,, Coffee, &, Tea]",,4.0 star rating,763 reviews,https://www.yelp.com/biz/l-albero-dei-gelati-brooklyn-2,"261 W 19th Street, New York, NY 10011"
1401,Bagel World,,"[Bagels,, Salad,, Breakfast, &, Brunch]",,5.0 star rating,622 reviews,https://www.yelp.com/biz/bagel-world-brooklyn-3,"261 W 19th Street, New York, NY 10011"
1402,The Gate,,"[Beer, Bar]",,4.0 star rating,214 reviews,https://www.yelp.com/biz/the-gate-brooklyn,"261 W 19th Street, New York, NY 10011"
1403,Stone Park Cafe,,"[American, (New),, Breakfast, &, Brunch]",,5.0 star rating,33 reviews,https://www.yelp.com/biz/stone-park-cafe-brooklyn-3,"261 W 19th Street, New York, NY 10011"
1404,Elegant Barber Shop,,[Barbers],,4.5 star rating,255 reviews,https://www.yelp.com/biz/elegant-barber-shop-brooklyn,"261 W 19th Street, New York, NY 10011"
1405,Carnem Prime Steakhouse,,"[Steakhouses,, American, (New),, Seafood]",,4.0 star rating,113 reviews,https://www.yelp.com/biz/carnem-prime-steakhouse-brooklyn-3,"261 W 19th Street, New York, NY 10011"
1406,Park Optics,,"[Eyewear, &, Opticians,, Optometrists]",,4.5 star rating,35 reviews,https://www.yelp.com/biz/park-optics-new-york,"261 W 19th Street, New York, NY 10011"
1407,Culture An American Yogurt Company,,"[Ice, Cream, &, Frozen, Yogurt]",,4.5 star rating,129 reviews,https://www.yelp.com/biz/culture-an-american-yogurt-company-brooklyn-2,"261 W 19th Street, New York, NY 10011"
1408,Café Martin,,"[Coffee, &, Tea]",,4.5 star rating,147 reviews,https://www.yelp.com/biz/caf%C3%A9-martin-brooklyn-2,"261 W 19th Street, New York, NY 10011"
1409,Il Sogno Secondo,,"[Italian,, Peruvian]",,4.5 star rating,152 reviews,https://www.yelp.com/biz/il-sogno-secondo-brooklyn,"261 W 19th Street, New York, NY 10011"
1410,Pizza Moto,,[Pizza],,4.5 star rating,249 reviews,https://www.yelp.com/biz/pizza-moto-brooklyn-2,"246 Jericho Turnpike, Bellerose, NY 11426"
1411,El Mate,,"[Brazilian,, Argentine,, Steakhouses]",,4.0 star rating,83 reviews,https://www.yelp.com/biz/el-mate-brooklyn,"246 Jericho Turnpike, Bellerose, NY 11426"
1412,La Slowteria,,[Mexican],,4.5 star rating,202 reviews,https://www.yelp.com/biz/la-slowteria-brooklyn,"246 Jericho Turnpike, Bellerose, NY 11426"
1413,The Treats Truck,,"[Desserts,, Bakeries,, Sandwiches]",,4.0 star rating,1475 reviews,https://www.yelp.com/biz/the-treats-truck-brooklyn-2,"246 Jericho Turnpike, Bellerose, NY 11426"
1414,Aperture,,"[Pizza,, Italian,, Bars]",,4.5 star rating,24 reviews,https://www.yelp.com/biz/aperture-carroll-gardens-3,"246 Jericho Turnpike, Bellerose, NY 11426"
1415,Court Street Grocers,,"[Grocery,, Cheese, Shops,, Sandwiches]",,4.5 star rating,57 reviews,https://www.yelp.com/biz/court-street-grocers-brooklyn,"246 Jericho Turnpike, Bellerose, NY 11426"
1416,Buttermilk Channel,,"[American, (New),, Breakfast, &, Brunch]",,5.0 star rating,65 reviews,https://www.yelp.com/biz/buttermilk-channel-brooklyn,"246 Jericho Turnpike, Bellerose, NY 11426"
1417,Travel Bar,,[Bars],,4.0 star rating,25 reviews,https://www.yelp.com/biz/travel-bar-carroll-gardens,"246 Jericho Turnpike, Bellerose, NY 11426"
1418,CKO Kickboxing Carroll Gardens,,"[Boxing,, Gyms,, Trainers]",,4.0 star rating,6 reviews,https://www.yelp.com/biz/cko-kickboxing-carroll-gardens-brooklyn-3,"246 Jericho Turnpike, Bellerose, NY 11426"
1419,Danka Panka,,"[Hair, Salons]",,4.0 star rating,24 reviews,https://www.yelp.com/biz/danka-panka-brooklyn,"246 Jericho Turnpike, Bellerose, NY 11426"
1420,Puerto Plata Restaurant,,[Dominican],,4.0 star rating,76 reviews,https://www.yelp.com/biz/puerto-plata-restaurant-jamaica-2,"323 5th Avenue, Brooklyn, NY 11215"
1421,Well Being Fish & Deli,,[Delis],,4.0 star rating,12 reviews,https://www.yelp.com/biz/well-being-fish-and-deli-jamaica,"323 5th Avenue, Brooklyn, NY 11215"
1422,Choices Women’s Medical Center,,"[Obstetricians, &, Gynecologists,, Midwives,, Prenatal/Perinatal, Care]",,3.0 star rating,29 reviews,https://www.yelp.com/biz/choices-womens-medical-center-jamaica-2,"323 5th Avenue, Brooklyn, NY 11215"
1423,Beijing Dumpling House,,"[Bubble, Tea,, Chinese]",,4.0 star rating,67 reviews,https://www.yelp.com/biz/beijing-dumpling-house-jamaica,"323 5th Avenue, Brooklyn, NY 11215"
1424,Chase Taste Buffet,,"[Buffets,, Chinese]",,3.5 star rating,16 reviews,https://www.yelp.com/biz/chase-taste-buffet-jamaica-2,"323 5th Avenue, Brooklyn, NY 11215"
1425,Cafe Energy,,"[Cafes,, Juice, Bars, &, Smoothies,, Breakfast, &, Brunch]",,4.0 star rating,36 reviews,https://www.yelp.com/biz/cafe-energy-jamaica,"323 5th Avenue, Brooklyn, NY 11215"
1426,A-Churrasqueira Restaurant & Bar,,"[Steakhouses,, Portuguese]",,4.0 star rating,20 reviews,https://www.yelp.com/biz/a-churrasqueira-restaurant-and-bar-jamaica,"323 5th Avenue, Brooklyn, NY 11215"
1427,Tim Horton’s,,"[Coffee, &, Tea]",,4.5 star rating,23 reviews,https://www.yelp.com/biz/tim-hortons-jamaica,"323 5th Avenue, Brooklyn, NY 11215"
1428,Yvelisse Salon,,"[Hair, Salons,, Nail, Salons]",,4.5 star rating,48 reviews,https://www.yelp.com/biz/yvelisse-salon-jamaica,"323 5th Avenue, Brooklyn, NY 11215"
1429,Kings Fish & Seafood Market,,"[Seafood, Markets]",,4.0 star rating,425 reviews,https://www.yelp.com/biz/kings-fish-and-seafood-market-jamaica,"323 5th Avenue, Brooklyn, NY 11215"
1430,Remo & Tony Italian Amer Superette,,[Delis],,3.5 star rating,80 reviews,https://www.yelp.com/biz/remo-and-tony-italian-amer-superette-new-hyde-park,"581 Clinton Street, Brooklyn, NY 11231"
1431,New Hyde Bark Dog Grooming,,"[Pet, Groomers]",,4.0 star rating,138 reviews,https://www.yelp.com/biz/new-hyde-bark-dog-grooming-new-hyde-park,"581 Clinton Street, Brooklyn, NY 11231"
1432,Umberto’s Pizzeria & Restaurant,,"[Pizza,, Italian]",,3.5 star rating,15 reviews,https://www.yelp.com/biz/umbertos-pizzeria-and-restaurant-new-hyde-park,"581 Clinton Street, Brooklyn, NY 11231"
1433,Yesterday’s Diner,,[Diners],,5.0 star rating,13 reviews,https://www.yelp.com/biz/yesterdays-diner-new-hyde-park,"581 Clinton Street, Brooklyn, NY 11231"
1434,Chef Wang,,"[Sushi, Bars,, Szechuan,, Hot, Pot]",,3.5 star rating,28 reviews,https://www.yelp.com/biz/chef-wang-new-hyde-park-3,"581 Clinton Street, Brooklyn, NY 11231"
