|title|blurb|category|location|goal_USD|pledged_USD|percent_received|pledged_USD|num_backers|num_backers_tier|pledge_tier|url|exchange_rate|goal_level|goal_level_num|pledge_level|pledge_level_num|creator|creator_names|country|start|end|days
3382|Fairytale Games: The Miniatures Campaign|Beautifully sculpted Fairytale Miniatures you can collect or use with the Fairytale Games Universe, based on artwork from our games!|Tabletop Games|Houston, TX|25000.0|236625.0|946.5|236625.0|1269|[39, 9, 25, 43, 19, 9, 602, 2, 27, 3, 16, 158, 1, 158, 63, 10, 2, 36, 2]|[10.0, 10.0, 12.0, 25.0, 45.0, 60.0, 100.0, 125.0, 125.0, 150.0, 150.0, 150.0, 200.0, 240.0, 245.0, 250.0, 500.0, 500.0, 1500.0]|/projects/682539325/fairytale-games-the-miniatures-campaign|1.0|high|2|low|0|682539325|Alexander Lim|USA|2013-09-17|2013-10-22|34
3383|\xb5Current GOLD - Precision Multimeter Current Adapter|A professional precision current adapter. Turn your multimeter into a precision measurement tool from picoamps to amps.|Hardware|Baulkham Hills, AU|7623.0|89762.75|1177.52525253|89762.75|1268|[24, 994, 200, 30, 0]|[4.0, 71.0, 76.0, 134.0, 2238.0]|/projects/eevblog/current-gold-precision-multimeter-current-adapter|0.77|medium|1|low|0|eevblog|David Jones|USA|2013-12-17|2013-12-31|14
3384|Green Pea Cookie - The Happeaest Cookie on Earth!|You might not like peas, but you'll love these!These delightful cookies are made from roasted green peas - a recipe from Singapore! Now available at www.greenpeacookie.com|Vegan|San Francisco, CA|5000.0|38701.0|774.02|38701.0|1268|[4, 442, 100, 103, 100, 350, 6, 90, 7, 31, 7, 1, 1, 0]|[5.0, 10.0, 15.0, 20.0, 25.0, 30.0, 50.0, 50.0, 100.0, 100.0, 250.0, 500.0, 1000.0, 10000.0]|/projects/greenpeacookie/green-pea-cookie|1.0|low|0|low|0|greenpeacookie|Green Pea Cookie|USA|2015-02-03|2015-03-15|40
3385|Kologeon|Roam a cryptic world brimming with ancients, demons, and spirits.|Video Games|Chicago, IL|35000.0|35415.0|101.185714286|35415.0|1268|[533, 220, 103, 172, 64, 35, 64, 18, 9, 3, 16, 6, 3, 1, 0, 1]|[10.0, 15.0, 20.0, 25.0, 40.0, 50.0, 60.0, 80.0, 90.0, 120.0, 130.0, 200.0, 300.0, 600.0, 1000.0, 1500.0]|/projects/chillcrow/kologeon|1.0|high|2|low|0|chillcrow|ChillCrow|USA|2016-06-09|2016-07-08|29
3386|HAPIfork: eat slowly, feel better|HAPIfork Is the Smart Fork That Helps You Eat Healthier, Eat Slower and Lose Weight By Eating at the Right Time and at the Right Speed|Technology|Mountain View, CA|100000.0|134743.0|134.743|134743.0|1268|[23, 8, 953, 69, 25, 89, 42, 1]|[5.0, 25.0, 89.0, 99.0, 119.0, 175.0, 300.0, 1500.0]|/projects/1273668931/hapifork-the-smart-fork-that-tracks-your-eating-ha-0|1.0|dreaming|3|high|2|1273668931|Jacques, Fabrice, Andrew & the HAPI team|USA|2013-04-17|2013-06-01|45
3387|BitLock: Unlock your bike with your phone|Bitlock: The world's first keyless bike lock to enable low cost bike sharing|Hardware|San Francisco, CA|120000.0|127228.0|106.023333333|127228.0|1268|[84, 53, 9, 399, 522, 65, 2]|[5.0, 15.0, 20.0, 79.0, 99.0, 149.0, 5000.0]|/projects/126495570/bitlock-turning-your-smart-phone-into-your-bike-ke|1.0|dreaming|3|high|2|126495570|Mesh Motion Inc|USA|2013-10-15|2013-11-14|30
3388|Barbarossa Anime Card Game from Japan!|Direct from Japan, an anime themed war game! We bring you.. Barbarossa!|Tabletop Games|Portland, OR|10000.0|98475.0|984.75|98475.0|1267|[29, 679, 28, 439, 21, 49]|[20.0, 50.0, 60.0, 75.0, 90.0, 200.0]|/projects/1662858658/barbarossa-anime-card-game-from-japan|1.0|medium|1|low|0|1662858658|Kamikaze Games|USA|2014-03-18|2014-04-13|25
3389|Cult: Awakening of the Old Ones|An open-ended sandbox RPG that combines immersive fiction and procedurally generated worlds.|Video Games|Lansing, MI|5000.0|34026.0|680.52|34026.0|1267|[28, 34, 819, 163, 70, 38, 7, 50, 44, 5, 6, 0, 0]|[1.0, 10.0, 15.0, 25.0, 35.0, 50.0, 60.0, 70.0, 100.0, 250.0, 500.0, 750.0, 1500.0]|/projects/dhagar/cult-awakening-of-the-old-ones|1.0|low|0|low|0|dhagar|David Hagar|USA|2012-06-05|2012-07-05|30
3390|ROYAL OPTIK Playing Card Deck|Two artistic styles – Op Art and Woodcut – come together to create one completely original playing card deck.|Design|Chicago, IL|9000.0|50872.0|565.244444444|50872.0|1267|[98, 98, 293, 372, 101, 10, 6, 11, 40, 15, 7, 47, 60, 20, 31, 24, 15, 4, 5, 5, 1, 0]|[9.0, 10.0, 11.0, 20.0, 30.0, 31.0, 31.0, 32.0, 35.0, 43.0, 45.0, 55.0, 55.0, 55.0, 108.0, 110.0, 150.0, 300.0, 350.0, 350.0, 500.0, 750.0]|/projects/1244376122/royal-optik-playing-card-deck|1.0|medium|1|low|0|1244376122|Uusi|USA|2013-05-16|2013-06-17|32
3391|Saltlands - Sail through the Desert!|A post-apocalyptic adventure board game. Fight raiders, cooperate or betray your friends. Be among the first to escape the Saltlands!|Tabletop Games|Budapest, Hungary|41420.0|91376.88|220.610526316|91376.88|1267|[139, 107, 954, 52, 0, 1]|[1.12, 48.0, 66.0, 280.0, 796.0, 1123.0]|/projects/antler-games/saltlands-sail-through-the-desert|1.09|high|2|low|0|antler-games|Antler Games|Hungary|2016-04-26|2016-05-30|33
3392|KEEP||Tabletop Games|Stockbridge, GA|5000.0|19433.0|388.66|19433.0|1266|[61, 918, 74, 203]|[5.0, 13.0, 18.0, 23.0]|/projects/smallboxgames/keep|1.0|low|0|low|0|smallboxgames|smallboxgames|USA|2015-11-03|2015-11-12|9
3393|ZWEIH\xc4NDER Grim & Perilous RPG|Create adventures with a system of gritty realism, clandestine conflict, political intrigue, vicious reprisal and supernatural horror.|Tabletop Games|Kansas City, MO|7100.0|61743.0|869.61971831|61743.0|1265|[18, 75, 94, 54, 1004, 10, 5, 0]|[1.0, 10.0, 20.0, 25.0, 50.0, 100.0, 535.0, 550.0]|/projects/grimandperilous/zweihander-grim-and-perilous-rpg|1.0|medium|1|low|0|grimandperilous|Daniel Fox|USA|2016-07-26|2016-08-25|30
3394|Fragged Empire, Tabletop RPG|Books and PDFs are now for sale via out website! Thanks so much for your fantastic support :)|Tabletop Games|Melbourne, AU|11550.0|87760.75|759.833333333|87760.75|1265|[41, 16, 173, 255, 49, 620, 8, 8, 3, 4, 4, 52, 12, 2, 10, 2, 1, 2]|[0.94, 9.0, 19.0, 28.0, 70.0, 71.0, 108.0, 113.0, 132.0, 150.0, 150.0, 168.0, 216.0, 273.0, 277.0, 315.0, 324.0, 432.0]|/projects/wadedyer/fragged-empire-tabletop-rpg|0.77|medium|1|low|0|wadedyer|Wade Dyer|USA|2014-06-27|2014-08-02|36
3395|Galaxy Defenders - The Earth Strikes Back! boardgame|The exciting Season 2 of our cooperative science-fiction board and miniature game. Now it's time to fight Aliens on their home planet!|Tabletop Games|Capezzano Pianore, Italy|40000.0|259166.0|647.915|259166.0|1264|[16, 19, 50, 47, 68, 0, 100, 100, 100, 101, 150, 46, 44, 22, 4, 3, 1, 100, 149, 43, 43, 22, 8, 1, 4]|[5.0, 35.0, 99.0, 110.0, 120.0, 120.0, 179.0, 190.0, 190.0, 190.0, 195.0, 199.0, 205.0, 215.0, 225.0, 225.0, 255.0, 259.0, 270.0, 275.0, 280.0, 285.0, 295.0, 295.0, 560.0]|/projects/1402889231/galaxy-defenders-the-earth-strikes-back-boardgame|1.0|high|2|low|0|1402889231|Ares Games|Italy|2014-05-28|2014-06-17|20
3396|UGEARS: Christmas mechanical symphony|Wooden self-propelled 3D models for self-assembly and hobby.Santa has already ordered one:)|Product Design|Miami, FL|15000.0|143797.0|958.646666667|143797.0|1264|[18, 13, 40, 41, 0, 78, 47, 24, 3, 5, 3, 13, 10, 32, 6, 2, 1, 14, 8, 24, 9, 10, 9, 2, 9, 10, 9, 39, 12, 1, 3, 2, 1, 0, 13, 52, 4, 7, 1, 11, 7, 19, 5, 2, 3, 1, 35, 36, 4, 2, 1, 2, 1, 23, 9, 40, 6, 2, 3, 13, 6, 1, 2, 6, 2, 14, 2, 40, 1, 1, 11, 3, 4, 2, 25, 7, 1, 2, 2, 2, 1, 40, 4, 2, 2, 1, 5, 2, 4, 0, 0, 1, 7, 1, 19, 20, 2, 1, 1, 1, ...]|[5.0, 15.0, 19.0, 19.0, 22.0, 23.0, 25.0, 25.0, 30.0, 31.0, 33.0, 38.0, 38.0, 39.0, 39.0, 40.0, 41.0, 42.0, 42.0, 44.0, 44.0, 44.0, 44.0, 44.0, 45.0, 46.0, 47.0, 48.0, 48.0, 48.0, 50.0, 50.0, 56.0, 57.0, 58.0, 58.0, 61.0, 61.0, 61.0, 62.0, 62.0, 64.0, 64.0, 64.0, 66.0, 69.0, 70.0, 70.0, 70.0, 70.0, 71.0, 72.0, 75.0, 77.0, 77.0, 79.0, 80.0, 80.0, 81.0, 83.0, 83.0, 83.0, 84.0, 87.0, 87.0, 87.0, 91.0, 93.0, 93.0, 93.0, 95.0, 96.0, 97.0, 99.0, 103.0, 105.0, 108.0, 108.0, 110.0, 110.0, 111.0, 112.0, 112.0, 112.0, 114.0, 114.0, 116.0, 116.0, 116.0, 116.0, 120.0, 120.0, 121.0, 123.0, 125.0, 125.0, 127.0, 127.0, 133.0, 133.0, ...]|/projects/978262034/ugears-christmas-mechanical-symphony|1.0|medium|1|low|0|978262034|UGEARS|USA|2016-09-27|2016-10-24|27
3397|Shadow Era: Shattered Fates - Cross Platform Card Game|We need your help to take Shadow Era to the next level and release the third set of this highly rated, cross-platform TCG!|Video Games|Toronto, Canada|37500.0|58775.25|156.734|58775.25|1263|[115, 542, 229, 102, 173, 12, 68, 3, 6, 2, 4]|[10.0, 19.0, 29.0, 48.0, 86.0, 95.0, 167.0, 191.0, 477.0, 954.0, 4772.0]|/projects/wulven/shadow-era-shattered-fates-cross-platform-card-gam|0.75|high|2|low|0|wulven|Wulven Game Studios|Canada|2013-11-12|2013-12-12|30
3398|uArm: Put a Miniature Industrial Robot Arm on Your Desk|uArm is an Arduino-powered desktop 4-axis parallel-mechanism robot arm, modeled after the ABB industrial PalletPack robot.|Robots|Shenzhen, China|5000.0|251887.0|5037.74|251887.0|1263|[107, 36, 25, 5, 53, 13, 10, 171, 19, 37, 2, 594, 50, 6, 2, 67, 10, 26, 9, 2]|[1.0, 1.0, 10.0, 69.0, 69.0, 69.0, 155.0, 185.0, 185.0, 219.0, 219.0, 229.0, 229.0, 279.0, 279.0, 279.0, 279.0, 329.0, 329.0, 1000.0]|/projects/ufactory/uarm-put-a-miniature-industrial-robot-arm-on-your|1.0|low|0|low|0|ufactory|UFactory|China|2014-01-21|2014-03-07|45
3399|Skreens: Everything you want on one display.|A revolutionary way to show all of your devices together on one display in 1080p/60 with no lag — just plug, play and play.|Gadgets|Boston, MA|25000.0|471909.0|1887.636|471909.0|1263|[46, 216, 45, 57, 237, 37, 250, 293, 34, 0, 1]|[5.0, 179.0, 199.0, 299.0, 325.0, 370.0, 399.0, 450.0, 899.0, 2299.0, 5000.0]|/projects/1283573988/skreens-lets-every-device-stream-at-once-with-no-l|1.0|high|2|low|0|1283573988|Skreens|USA|2015-09-22|2015-11-01|40
3400|Rocket Dice|Inspired by the retro-future scifi of the 1950's, Rocket Dice will add a unique vibe to any space-themed board game in need of dice.|Tabletop Games|Edmonds, WA|5000.0|67629.0|1352.58|67629.0|1263|[58, 247, 201, 227, 27, 88, 110, 20, 6, 19, 91, 31, 43, 79, 1]|[5.0, 10.0, 15.0, 20.0, 35.0, 40.0, 47.0, 55.0, 65.0, 85.0, 95.0, 95.0, 110.0, 120.0, 400.0]|/projects/gamesalute/rocket-dice|1.0|low|0|low|0|gamesalute|Game Salute|USA|2013-03-19|2013-04-18|30
3401|SHADOW AGENTS - diceless game of super spy v evil mastermind|You are a SHADOW AGENT. Your job: infiltrate the secret lair, evade capture, find the control room, and stop the doomsday device! You are a MASTER VILLAIN. Your job: capture the meddling agent, rule the world!|Tabletop Games|Seattle, WA|900.0|7938.0|882.0|7938.0|1262|[1258]|[6.0]|/projects/pocketoptiongames/shadow-agent-diceless-game-of-agent-v-villain-mast|1.0|low|0|low|0|pocketoptiongames|Christopher Ferguson|USA|2016-01-29|2016-03-01|31
3402|Among the Stars: The Ambassadors|An expansion for Among the Stars - a board game by Artipia Games. Ambassadors arrive to the space stations, as conflict is brewing...|Tabletop Games|Boston, MA|15000.0|76021.0|506.806666667|76021.0|1262|[129, 596, 35, 487, 2, 0]|[22.0, 26.0, 66.0, 76.0, 139.0, 429.0]|/projects/ludicreations/among-the-stars-the-ambassadors|1.0|medium|1|low|0|ludicreations|LudiCreations|USA|2013-05-25|2013-06-25|31
3403|Serpent's Tongue - Become Magi|Use your hardbound Spell Codex  & an actual language to cast 100's of incantations in CO-OP adventures & PVP  battles.|Tabletop Games|St. George, UT|18000.0|195101.0|1083.89444444|195101.0|1261|[14, 24, 35, 0, 385, 5, 10, 260, 98, 10, 35, 133, 62, 10, 2, 11, 124, 3, 4, 5, 10, 0, 4, 4, 1]|[3.0, 11.0, 25.0, 25.0, 45.0, 50.0, 55.0, 85.0, 85.0, 95.0, 125.0, 155.0, 155.0, 175.0, 175.0, 295.0, 375.0, 395.0, 395.0, 495.0, 795.0, 995.0, 995.0, 2100.0, 5000.0]|/projects/500894669/serpents-tongue-a-new-magick-experience|1.0|medium|1|low|0|500894669|christopher gabrielson|USA|2012-04-04|2012-05-14|40
3404|"""Eat Like A Gilmore"" Cookbook"|"Finally! A cookbook for people who truly ""get"" the Gilmore way of life - an unofficial cookbook for the fans of Gilmore Girls."|Cookbooks|Burbank, CA|20000.0|47273.0|236.365|47273.0|1261|[3, 9, 8, 146, 736, 139, 47, 2, 1, 89, 1, 1, 12, 15, 1, 1, 12, 6, 3, 0, 1, 3, 1, 1]|[2.0, 5.0, 10.0, 16.0, 30.0, 38.0, 46.0, 54.0, 55.0, 60.0, 65.0, 75.0, 75.0, 85.0, 85.0, 85.0, 90.0, 100.0, 114.0, 150.0, 250.0, 250.0, 500.0, 500.0]|/projects/kristicarlson/eatlikeagilmore|1.0|high|2|low|0|kristicarlson|Kristi Carlson|USA|2016-03-14|2016-04-16|33
3405|RETRO Video Game Magazine Year Two|RETRO Video Game Magazine is back for its second year and we're using Kickstarter to help make it bigger and better than ever.|Video Games|Trabuco Canyon, CA|20000.0|50832.0|254.16|50832.0|1260|[17, 50, 60, 172, 500, 175, 20, 148, 30, 11, 5, 14, 26, 12, 1, 0, 3, 2, 2, 2, 0, 1, 1]|[1.0, 7.0, 18.0, 25.0, 30.0, 33.0, 38.0, 45.0, 50.0, 55.0, 65.0, 75.0, 100.0, 200.0, 210.0, 215.0, 225.0, 250.0, 300.0, 500.0, 1000.0, 1250.0, 1500.0]|/projects/socalmike/retro-video-game-magazine-year-two|1.0|high|2|low|0|socalmike|Mike Kennedy|USA|2014-10-18|2014-11-17|30
3406|Small Micro SD card adapter for Raspberry Pi|A Small Micro SD card adapter for Raspberry Pi. (About half the length of standard SD card.)|Hardware|Richmond, VA|1500.0|14307.0|953.8|14307.0|1260|[9, 25, 374, 315, 100, 100, 80, 93, 50, 113]|[1.0, 4.0, 5.0, 10.0, 10.0, 10.0, 13.0, 15.0, 20.0, 20.0]|/projects/1842571016/small-micro-sd-card-adapter-for-raspberry-pi|1.0|low|0|low|0|1842571016|OpenElectrons.com|USA|2013-11-25|2014-01-01|37
3407|Flare Audio - a revolution in pure sound IEM earphones|Distortion free, pressure-balanced IEM in-ear earphones and headphones from the re-inventors of the loudspeaker.|Sound|Brighton and Hove City, UK|125000.0|221596.25|177.277|221596.25|1260|[13, 9, 745, 50, 39, 0, 1, 5, 9, 50, 15, 0, 3, 155, 4, 11, 1, 100, 5, 0, 1, 0, 5, 0, 1, 1, 4, 5, 5, 0, 3, 2, 1, 1, 1, 0, 3, 0, 1, 0, 0, 2, 1, 1, 1, 1, 0, 0, 3, 0, 0]|[1.52, 15.0, 120.0, 135.0, 150.0, 180.0, 180.0, 189.0, 205.0, 220.0, 227.0, 235.0, 280.0, 303.0, 303.0, 341.0, 361.0, 379.0, 394.0, 417.0, 417.0, 455.0, 470.0, 493.0, 493.0, 561.0, 568.0, 568.0, 576.0, 667.0, 909.0, 909.0, 1137.0, 1182.0, 1326.0, 1515.0, 1667.0, 1819.0, 1970.0, 1970.0, 2273.0, 2273.0, 2349.0, 2576.0, 2576.0, 3046.0, 4546.0, 4546.0, 4546.0, 4546.0, 7577.0]|/projects/584645150/flare-audio-a-revolution-in-pure-sound|1.25|dreaming|3|high|2|584645150|Flare Audio|USA|2015-05-05|2015-06-03|29
3408|Eight-Minute Empire: Lost Lands|Explore the Lost Lands in this expansion to Eight-Minute Empire: Legends.|Tabletop Games|Sandy, UT|15000.0|43664.0|291.093333333|43664.0|1260|[41, 53, 47, 281, 344, 90, 385]|[12.0, 12.0, 22.0, 22.0, 32.0, 32.0, 42.0]|/projects/953146955/eight-minute-empire-lost-lands|1.0|medium|1|low|0|953146955|Ryan Laukat|USA|2014-07-30|2014-08-25|26
3409|The Hooky - the simple, solid, spinny keychain.|Hooky is an innovative, lightweight, low profile belt loop keychain/camera tool. Designed and Made in the USA.|Accessories|Cary, NC|7000.0|19546.0|279.228571429|19546.0|1260|[11, 100, 457, 538, 3, 21, 20, 50, 50, 6]|[1.0, 6.0, 9.0, 14.0, 25.0, 25.0, 30.0, 30.0, 45.0, 100.0]|/projects/1908014986/the-hooky-the-simple-solid-spinny-keychain|1.0|medium|1|low|0|1908014986|Nickolas Dimondi|USA|2014-10-08|2014-11-07|30
3410|Days of Ire: Budapest 1956|Relive the fight of 1956 in this revolutionary 1-4 player game!|Tabletop Games|Valletta, Malta|25000.0|74784.0|299.136|74784.0|1260|[1193, 12]|[49.0, 380.0]|/projects/214167672/days-of-ire-budapest-1956|1.0|high|2|low|0|214167672|Cloud Island|Malta|2016-06-01|2016-07-01|30
3411|Learn to Program iOS and OS X with Apple Swift|An e-book and website to teach Swift-- Apple’s new programming language designed to power the next generation of apps for OS X and iOS.|Software|Rowley, MA|3500.0|20112.0|574.628571429|20112.0|1259|[13, 150, 740, 327, 18, 6, 1, 0, 0, 0, 0]|[1.0, 8.0, 12.0, 25.0, 49.0, 99.0, 129.0, 250.0, 500.0, 2500.0, 5000.0]|/projects/alanforbes/learn-to-program-ios-and-os-x-with-apple-swift|1.0|low|0|low|0|alanforbes|Alan Forbes|USA|2014-06-16|2014-07-20|34
3412|Axess: Front Pocket Wallets in Italian Leather|Minimalist RFID-blocking front pocket wallets. Half the size of a regular wallet, performs all the functions of a full sized wallet.|Accessories|Linköping, Sweden|6600.0|38704.27|586.428333333|38704.27|1259|[97, 93, 179, 181, 269, 122, 206, 109]|[15.0, 15.0, 20.0, 20.0, 25.0, 25.0, 40.0, 56.0]|/projects/1403930560/axess-front-pocket-wallets-in-italian-leather|0.11|medium|1|low|0|1403930560|Tomas Eriksson|Sweden|2015-04-07|2015-05-17|40
3413|Gay Men Draw Vaginas|"A weird and beautiful book of vaginas drawn by gay men.Check out the ""campaign"" tab below for more images and our video. It's a hoot."|Art Books|San Francisco, CA|37000.0|61706.0|166.772972973|61706.0|1258|[18, 27, 737, 230, 118, 3, 8, 25, 19, 13, 2, 0, 1, 0, 0]|[10.0, 25.0, 37.0, 55.0, 69.0, 75.0, 99.0, 105.0, 135.0, 150.0, 195.0, 275.0, 500.0, 750.0, 1000.0]|/projects/gaymendrawvag/gay-men-draw-vaginas|1.0|high|2|low|0|gaymendrawvag|Shannon O'Malley + Keith Wilson|USA|2014-07-28|2014-08-29|31
3414|Course: Make a Stunning Fantasy RPG with GameMaker Studio|An intermediate course on creating a turn-based RPG in GameMaker Studio.|Video Games|Salt Lake City, UT|10200.0|20709.0|203.029411765|20709.0|1258|[28, 9, 1000, 59, 159]|[3.0, 10.0, 15.0, 20.0, 25.0]|/projects/heartbeast/course-make-a-stunning-fantasy-rpg-with-gamemaker|1.0|medium|1|low|0|heartbeast|Heartbeast Studios|USA|2016-07-13|2016-08-12|30
3415|3D Dictionary \u300cSanJiten\u300d|Level up your language skills by playing a video game! It's the most fun you’ll ever have learning a new language. Try the demo now!|Video Games|Tsukuba, Japan|12000.0|28086.0|234.05|28086.0|1258|[4, 783, 124, 74, 220, 13, 23, 5, 0]|[5.0, 10.0, 15.0, 25.0, 50.0, 75.0, 100.0, 250.0, 500.0]|/projects/robatato/sanjiten|1.0|medium|1|low|0|robatato|Rob Howland|Japan|2012-06-28|2012-07-26|28
3416|Grafton - The Perfect EDC Pen|The thoughtfully designed, buy-for-life pen that won't break the bank.|Product Design|Los Angeles, CA|10000.0|53509.0|535.09|53509.0|1258|[18, 150, 250, 445, 93, 238, 35, 18, 5]|[1.0, 22.0, 25.0, 29.0, 49.0, 55.0, 80.0, 125.0, 230.0]|/projects/73104350/grafton-the-perfect-edc-pen|1.0|medium|1|low|0|73104350|Everyman|USA|2015-11-10|2015-12-23|43
3417|Rever Vant Clipfold- The Most Cash Accessible Wallet|The Rever Vant Clipfold excels in a feature all minimalist wallets simply overlook, the ability to access your cash.|Product Design|San Jose, CA|5000.0|60338.0|1206.76|60338.0|1257|[217, 834, 165, 29]|[32.0, 36.0, 63.0, 120.0]|/projects/1704746949/rever-vant-clipfold-the-most-cash-accessible|1.0|low|0|low|0|1704746949|Rever Brand|USA|2016-07-26|2016-09-09|45
3418|Fighting Fantasy: The Warlock Of Firetop Mountain|A re-imagining of the Fighting Fantasy adventures as a rich new digital tabletop RPG with miniatures and multiple character paths.|Video Games|Melbourne, AU|11550.0|42100.52|364.506666667|42100.52|1257|[11, 40, 100, 300, 244, 115, 315, 39, 63, 5, 4, 1, 0, 1, 1]|[4.0, 7.0, 14.0, 18.0, 21.0, 28.0, 36.0, 50.0, 71.0, 178.0, 356.0, 534.0, 712.0, 890.0, 1068.0]|/projects/warlockks/fighting-fantasy-the-warlock-of-firetop-mountain|0.77|medium|1|low|0|warlockks|Tin Man Games|USA|2015-10-29|2015-11-29|31
3419|Boy Howdy! The Story of CREEM Magazine|Unfiltered and unapologetic, CREEM remains America's only true rock'n'roll magazine—long after publishing its final issue.|Documentary|Washington, DC|100000.0|117186.0|117.186|117186.0|1257|[65, 19, 38, 17, 12, 26, 85, 235, 150, 27, 149, 21, 24, 19, 34, 7, 76, 6, 28, 15, 1, 3, 25, 4, 1, 28, 12, 1, 11, 31, 3, 0, 0, 3, 5, 2, 18, 1, 0, 0, 0, 0, 1, 4, 1, 0, 0, 1, 1, 1, 1]|[5.0, 10.0, 10.0, 15.0, 15.0, 15.0, 20.0, 25.0, 35.0, 40.0, 50.0, 50.0, 55.0, 60.0, 60.0, 65.0, 65.0, 65.0, 75.0, 75.0, 75.0, 80.0, 90.0, 90.0, 95.0, 100.0, 115.0, 120.0, 125.0, 150.0, 150.0, 190.0, 220.0, 250.0, 300.0, 350.0, 500.0, 500.0, 500.0, 500.0, 500.0, 750.0, 800.0, 1000.0, 1000.0, 2000.0, 2000.0, 3500.0, 4000.0, 5000.0, 7500.0]|/projects/1243182560/boy-howdy-the-story-of-creem-magazine|1.0|dreaming|3|high|2|1243182560|Scott Crawford|USA|2016-07-06|2016-08-05|30
3420|The Wild Eight \u2013 An Eerie Survival Adventure|A plot-driven survival co-op game for Xbox One, PlayStation 4, and PC (Windows, Linux, Mac).|Video Games|New York, NY|50000.0|59644.0|119.288|59644.0|1257|[24, 200, 399, 271, 22, 65, 12, 79, 12, 5, 85, 4, 3, 4, 8, 12, 5, 4, 4, 2, 4, 1, 1, 2]|[5.0, 10.0, 15.0, 20.0, 30.0, 35.0, 35.0, 40.0, 40.0, 45.0, 50.0, 50.0, 60.0, 70.0, 75.0, 80.0, 100.0, 100.0, 200.0, 300.0, 500.0, 1000.0, 5000.0, 10000.0]|/projects/2130955486/the-wild-eight-an-eerie-survival-adventure|1.0|high|2|medium|1|2130955486|8 Points|USA|2016-04-05|2016-05-13|38
3421|Dead Drop - A Pub Series Game|Lurking behind every corner is that one piece of information that could change the world. Can you grab it before your opponents?|Tabletop Games|Tucson, AZ|22000.0|29223.0|132.831818182|29223.0|1257|[107, 1125]|[12.0, 22.0]|/projects/crashgames/dead-drop-a-pub-series-game|1.0|high|2|low|0|crashgames|Crash Games|USA|2014-10-01|2014-11-01|30
3422|StayblCam - Super Steady Video with iPhone, GoPro, and More!|The StayblCam is a truly unique video stabilizer for iPhone, GoPro, and other cameras. Make your videos look professional with ease!|Camera Equipment|Seattle, WA|35000.0|123312.0|352.32|123312.0|1257|[4, 21, 1, 10, 2, 2, 0, 1, 50, 579, 328, 118, 47, 14, 60, 3, 1]|[5.0, 12.0, 15.0, 17.0, 20.0, 25.0, 45.0, 55.0, 70.0, 74.0, 85.0, 100.0, 125.0, 138.0, 150.0, 500.0, 1850.0]|/projects/1462553184/stayblcam-super-steady-video-with-iphone-gopro-and|1.0|high|2|low|0|1462553184|Eskil Nordhaug|USA|2014-05-29|2014-06-28|30
